"Source","BoatID","TripID","Time","Latitude","Longitude","Gear","FishingOperation","Speed","Bearing_course","Quality_index"
"iVMS","VE_00001","VE_0000121 ","1979-01-12 09:50:00",55.191751830689,-5.14572351832124,"GNS",NA,1.3,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 10:00:00",55.1887810249709,-5.14650675961286,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 10:10:00",55.1864335627687,-5.14666473902899,"GNS",NA,2,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 10:20:00",55.1846758994903,-5.14544579556622,"GNS",NA,1.8,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 10:30:00",55.1832289765456,-5.14445458672287,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 10:40:00",55.1819242442145,-5.1432819331807,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 10:50:00",55.1855074724012,-5.14387389291492,"GNS",NA,6,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 11:00:00",55.2016139966386,-5.14108279759913,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 11:10:00",55.2013674298378,-5.14117046780154,"GNS",NA,0.5,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 11:20:00",55.1990194359104,-5.14019432917142,"GNS",NA,0,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 11:30:00",55.1964206248605,-5.14033281368632,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 11:40:00",55.1970492975003,-5.1409493280144,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 11:50:00",55.1976289459262,-5.13822317884014,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 12:00:00",55.1981364608734,-5.13837001878094,"GNS",NA,0.29,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 12:10:00",55.1988407495923,-5.13843598559691,"GNS",NA,0.29,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 12:20:00",55.2001755635729,-5.13803775335309,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 12:30:00",55.2017239301446,-5.13793449332768,"GNS",NA,5.79,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 12:40:00",55.2210875447663,-5.1239449877529,"GNS",NA,6.8,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 12:50:00",55.2180294832289,-5.11155934253981,"GNS",NA,6.8,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 13:00:00",55.2134325938513,-5.08604128357676,"GNS",NA,6.49,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 13:10:00",55.2097646676951,-5.06898652534888,"GNS",NA,5.4,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 13:20:00",55.2192462757524,-5.04689231084054,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 13:30:00",55.2229274232372,-5.012735486113,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 13:40:00",55.2279270927786,-4.97337531059775,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 13:50:00",55.232583894749,-4.93422506651442,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 14:00:00",55.2354188061115,-4.89581224249183,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 14:10:00",55.23798323536,-4.85587182284444,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 14:20:00",55.2407235488468,-4.81542275293071,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 14:30:00",55.2452490074023,-4.77683523973534,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 14:40:00",55.2538267911724,-4.73817527542652,"GNS",NA,8.59,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 14:50:00",55.2729400385331,-4.72549061271388,"GNS",NA,9.29,"NA",NA
"iVMS","VE_00001","VE_0000121 ","1979-01-12 15:00:00",55.2761919006418,-4.73540961112338,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 07:50:00",55.275378353746,-4.72958172774944,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 08:00:00",55.2613974429272,-4.73388983095213,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 08:10:00",55.2584465861654,-4.77069467367137,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 08:20:00",55.256183516815,-4.80945812602493,"GNS",NA,7.79,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 08:30:00",55.2538297752769,-4.84623733063543,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 08:40:00",55.2507529239937,-4.88479174556985,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 08:50:00",55.2476448997747,-4.92491816352797,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 09:00:00",55.2451079366442,-4.96329312630392,"GNS",NA,7.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 09:10:00",55.241404496974,-5.00026305544237,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 09:20:00",55.2364364173366,-5.03810958252259,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 09:30:00",55.2356481040545,-5.07759948463154,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 09:40:00",55.2437986775103,-5.11424733378416,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 09:50:00",55.249519404434,-5.14923176089055,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 10:00:00",55.2517398787935,-5.16081491665254,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 10:10:00",55.251017321177,-5.16707348022851,"GNS",NA,1.59,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 10:20:00",55.2521258564315,-5.1694613804454,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 10:30:00",55.2543503237518,-5.16991351984144,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 10:40:00",55.256674378279,-5.17035199995634,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 10:50:00",55.2490444147572,-5.16215625967784,"GNS",NA,6.9,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 11:00:00",55.2477563344938,-5.17594860834759,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 11:10:00",55.2478732362377,-5.17744554506395,"GNS",NA,2.19,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 11:20:00",55.2492299247365,-5.1831496658886,"GNS",NA,0,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 11:30:00",55.2480945167917,-5.17903627956775,"GNS",NA,0,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 11:40:00",55.2492810489619,-5.18092729792435,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 11:50:00",55.2510560527673,-5.18365642777615,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 12:00:00",55.2531370077548,-5.18650583549429,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 12:10:00",55.2551585824037,-5.18914723813037,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 12:20:00",55.2575215258411,-5.19157985218656,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 12:30:00",55.2598059204318,-5.19337477635719,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 12:40:00",55.2610129598224,-5.19347983520259,"GNS",NA,5.4,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 12:50:00",55.2508408818382,-5.19006189099818,"GNS",NA,5.3,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 13:00:00",55.2496682075017,-5.18735841397712,"GNS",NA,0.5,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 13:10:00",55.2515047294076,-5.18472978671659,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 13:20:00",55.2531063851509,-5.18694230014734,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 13:30:00",55.248919139825,-5.17281778229925,"GNS",NA,4.29,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 13:40:00",55.2497769265047,-5.16173186002643,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 13:50:00",55.2505915040296,-5.16426800508695,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 14:00:00",55.2471947561801,-5.1869401080372,"GNS",NA,7.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 14:10:00",55.2476479191998,-5.19260575074417,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 14:20:00",55.2472599782254,-5.1895248109095,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 14:30:00",55.2469412172852,-5.1924862164872,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 14:40:00",55.2468767277779,-5.19665566211864,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 14:50:00",55.2478199051504,-5.19533798848907,"GNS",NA,0.29,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 15:00:00",55.2488080818152,-5.19390608237944,"GNS",NA,0,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 15:10:00",55.2487191159892,-5.1964038317971,"GNS",NA,6.29,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 15:20:00",55.2514940773682,-5.18224567602947,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 15:30:00",55.2533191331618,-5.18048311228986,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 15:40:00",55.2550919919007,-5.17867361334687,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 15:50:00",55.2567298450965,-5.17720675258122,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 16:00:00",55.2585698092078,-5.17690096660181,"GNS",NA,2,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 16:10:00",55.2522779982556,-5.18521841603203,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 16:20:00",55.246825642588,-5.16856536363843,"GNS",NA,5.79,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 16:30:00",55.2413141372056,-5.1573241365481,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 16:40:00",55.2380306063931,-5.12081764848271,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 16:50:00",55.2344070953602,-5.08457634971173,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 17:00:00",55.2355839668194,-5.04816620007278,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 17:10:00",55.2380211480064,-5.01196297308661,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 17:20:00",55.2402018532483,-4.97341952811468,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 17:30:00",55.2420848454513,-4.93497257233464,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 17:40:00",55.2433569923218,-4.89634120696938,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 17:50:00",55.244728886787,-4.85661778128545,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 18:00:00",55.2463907761068,-4.81669430302935,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 18:10:00",55.2491497011119,-4.77780945518824,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 18:20:00",55.2559025415806,-4.73977871436106,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 18:30:00",55.2732653086823,-4.72603967035123,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000124 ","1979-01-17 18:40:00",55.2779603223658,-4.73797332676459,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 06:40:00",55.2837443048069,-4.73738955629588,"GNS",NA,7.09,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 06:50:00",55.268119626171,-4.72189080798124,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 07:00:00",55.2595128322869,-4.75321262592329,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 07:10:00",55.2550775217652,-4.79043880914305,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 07:20:00",55.2516180257607,-4.82823346133914,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 07:30:00",55.2480703221166,-4.8640970865432,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 07:40:00",55.244543024522,-4.90044497042817,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 07:50:00",55.2405125182938,-4.93788924322917,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 08:00:00",55.2369840158934,-4.97650794127821,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 08:10:00",55.232309933151,-5.01307014961836,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 08:20:00",55.2279952105907,-5.05433760296477,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 08:30:00",55.223280428681,-5.09117710708216,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 08:40:00",55.2191467972319,-5.1264792414248,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 08:50:00",55.2209597538276,-5.12444867357686,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 09:00:00",55.223807493271,-5.12427553024331,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 09:10:00",55.2258405229049,-5.12605056641222,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 09:20:00",55.2290416048691,-5.12593706341023,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 09:30:00",55.2201107733243,-5.12899471253798,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 09:40:00",55.2248986960362,-5.12515283899678,"GNS",NA,2.19,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 09:50:00",55.2295053671872,-5.12398274279931,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 10:00:00",55.2326632668645,-5.12290255910886,"GNS",NA,1.2,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 10:10:00",55.2319080265047,-5.12057468010884,"GNS",NA,3.4,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 10:20:00",55.2182392327823,-5.12298364720338,"GNS",NA,4.5,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 10:30:00",55.2274506578593,-5.12620861617762,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 10:40:00",55.2276612424728,-5.12531541380011,"GNS",NA,4.39,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 10:50:00",55.2296750869675,-5.12666083330101,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 11:00:00",55.2135072555837,-5.139297091742,"GNS",NA,6.29,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 11:10:00",55.2097752057958,-5.13986073690321,"GNS",NA,1.8,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 11:20:00",55.2070096901494,-5.13850955160756,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 11:30:00",55.2092850204645,-5.1412242347802,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 11:40:00",55.2120457437968,-5.14246801416868,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 11:50:00",55.214550313493,-5.14358466440337,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 12:00:00",55.2169552991975,-5.14471488593697,"GNS",NA,2,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 12:10:00",55.2194934339554,-5.14658325541231,"GNS",NA,2.19,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 12:20:00",55.2092413198333,-5.1391232751602,"GNS",NA,6,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 12:30:00",55.2045491508085,-5.14511211277022,"GNS",NA,1.59,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 12:40:00",55.2010420774436,-5.14510449460981,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 12:50:00",55.2028668587804,-5.14782676360176,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 13:00:00",55.2051855565413,-5.14702412574329,"GNS",NA,6.49,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 13:10:00",55.2017412565177,-5.13944475559994,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 13:20:00",55.1979737881278,-5.14033700004476,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 13:30:00",55.2000312989887,-5.14378380156107,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 13:40:00",55.2001574778788,-5.1398769744266,"GNS",NA,5.9,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 13:50:00",55.2021585517167,-5.14430387175331,"GNS",NA,0.99,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 14:00:00",55.200629037686,-5.13921838071361,"GNS",NA,4.8,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 14:10:00",55.2188828768541,-5.12505665216898,"GNS",NA,7.79,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 14:20:00",55.2171975252026,-5.08957805367539,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 14:30:00",55.2131558289689,-5.06976520574069,"GNS",NA,1.49,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 14:40:00",55.2090580018026,-5.068867079303,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 14:50:00",55.2091558027291,-5.0699340720526,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 15:00:00",55.2110418735336,-5.07178290011655,"GNS",NA,1.3,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 15:10:00",55.213269713578,-5.0655901810369,"GNS",NA,4.29,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 15:20:00",55.2184887392899,-5.03667862151898,"GNS",NA,7.3,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 15:30:00",55.2248388855972,-5.00172438728157,"GNS",NA,7.89,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 15:40:00",55.2306939079421,-4.96581189598119,"GNS",NA,7.6,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 15:50:00",55.2365780759247,-4.92946359429664,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 16:00:00",55.2396078672372,-4.89204981961709,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 16:10:00",55.2421239986965,-4.85438393177919,"GNS",NA,8.3,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 16:20:00",55.2461530373178,-4.8158629773303,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 16:30:00",55.2502521094807,-4.77781943756581,"GNS",NA,8,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 16:40:00",55.2551288134127,-4.74150554851007,"GNS",NA,8.59,"NA",NA
"iVMS","VE_00001","VE_0000125 ","1979-01-18 17:00:00",55.2757574038015,-4.73465962553508,"GNS",NA,3.2,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 06:40:00",55.2840782459216,-4.73701934151095,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 06:50:00",55.2666808974348,-4.72219765554611,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 07:00:00",55.259529748466,-4.7535883057354,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 07:10:00",55.2570808159776,-4.790432538306,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 07:20:00",55.2543279599772,-4.82834613412154,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 07:30:00",55.2511441083861,-4.86561830107455,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 07:40:00",55.2464677751664,-4.90315091572458,"GNS",NA,7.4,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 07:50:00",55.23903666528,-4.93625552720168,"GNS",NA,8.1,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 08:00:00",55.2315254492814,-4.97207147664096,"GNS",NA,7.6,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 08:10:00",55.221511698498,-5.00461103589454,"GNS",NA,8.8,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 08:20:00",55.2094589898248,-5.03975101839389,"GNS",NA,9,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 08:30:00",55.1997403868726,-5.05766297388488,"GNS",NA,1.1,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 08:40:00",55.1979684016314,-5.06060595389641,"GNS",NA,2,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 08:50:00",55.1948646128758,-5.06065198866582,"GNS",NA,2.89,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 09:00:00",55.1927554616844,-5.06277667460661,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 09:10:00",55.1910211725976,-5.06096103628978,"GNS",NA,0.4,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 09:20:00",55.1895334338472,-5.05905770540969,"GNS",NA,0.6,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 09:30:00",55.1882376535191,-5.05696611749524,"GNS",NA,0.5,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 09:40:00",55.2053986870921,-5.0676928285156,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 09:50:00",55.2061905299278,-5.06747654000977,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 10:00:00",55.2041718941867,-5.06602394638587,"GNS",NA,0.4,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 10:10:00",55.2040627116105,-5.06582280311966,"GNS",NA,0,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 10:20:00",55.2042924580493,-5.06535925881019,"GNS",NA,0.29,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 10:30:00",55.2143760464022,-5.07240731782732,"GNS",NA,5.09,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 10:40:00",55.2186142709465,-5.0742044740914,"GNS",NA,5.5,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 10:50:00",55.2315396036384,-5.08318610477911,"GNS",NA,6.8,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 11:00:00",55.2413169002791,-5.10691523500414,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 11:10:00",55.2502019080779,-5.10283514830799,"GNS",NA,8.49,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 11:20:00",55.2703604210415,-5.09207565554794,"GNS",NA,7.5,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 11:30:00",55.2857740400371,-5.09395871055118,"GNS",NA,2,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 11:40:00",55.2847417318984,-5.09663997816177,"GNS",NA,0.79,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 11:50:00",55.2850790521278,-5.10194295225262,"GNS",NA,2,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 12:00:00",55.2857288700406,-5.10639257702722,"GNS",NA,2.7,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 12:10:00",55.2726726657648,-5.10121385759294,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 12:20:00",55.2541594599145,-5.10731763791178,"GNS",NA,6.39,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 12:30:00",55.2391272839343,-5.10948405413554,"GNS",NA,6.99,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 12:40:00",55.2237459538839,-5.09262605602722,"GNS",NA,6.49,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 12:50:00",55.2251449001726,-5.09254273563315,"GNS",NA,1.69,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 13:00:00",55.2240807141554,-5.09787449256665,"GNS",NA,1.59,"NA",NA
"iVMS","VE_00001","VE_0000127 ","1979-01-24 13:10:00",55.2203703702777,-5.0944382921882,"GNS",NA,0.6,"NA",NA
